"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,63362,63362,95294,108884,96498,96498,63362,63362,82900,91469,63362,116672,104488,104488,136077,155524,139283,139283,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,102386,102386,144463,144463,145828,145828,102386,102386,132557,144217,145905,145905,154096,154096,102386,102386,102386,113536,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,119103,119103,146394,146394,140882,140882,119103,119103,142598,145237,119103,119103,155470,155470,148554,151121,119103,119103,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,68787,93849,126137,126137,120604,122876,68787,93849,124268,152337,148149,148149,137659,137659,148771,149182,68787,104190,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,100982,100982,116432,116432,143552,143552,100982,100982,124116,153358,100982,100982,100982,100982,100982,100982,100982,100982,65000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,54065,58458,146335,146335,83136,96048,54065,58458,81868,87206,106299,108455,155458,155458,150990,151377,54065,70336,80000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,80000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,47699,47699,78620,91107,66051,67990,59161,65856,59141,65098,80900,128683,126544,126833,128564,147473,47699,47699,80000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85526,120827,136799,136799,116291,120827,91030,120827,91088,120827,137781,137781,149940,151400,154514,156406,110317,120827,80000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61088,61088,61088,61088,144787,144787,61088,61088,138087,138087,124297,124297,156289,156289,61088,61088,123300,124787,80000,JNTUH
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS),MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,55642,55642,125511,138864,85206,93248,55642,85561,75235,84154,126964,126964,154766,154766,155419,155419,61798,61798,80000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,147798,149456,154314,154314,147798,147798,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37078,40152,98588,132053,65615,67329,119482,119482,62410,63194,113097,113097,148820,151103,154340,154340,46805,46805,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,31577,31577,63122,82759,43322,44865,31577,57632,42500,45456,64882,76246,88024,88024,100273,111679,34794,34794,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),42296,42517,80902,93159,62048,64771,56527,56527,55484,55484,110064,116853,149839,149839,150272,154637,42296,45946,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34515,64342,139516,142373,89654,89654,82897,82897,82910,86990,123063,135068,155713,156401,156703,156703,77160,91818,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,37634,42160,120800,121808,70892,72533,37634,42160,68327,68498,77574,77574,155018,155018,155399,155399,49780,51747,85000,JNTUH
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MIRPET,RR,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,85000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,75000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,82434,82434,155172,155172,154272,154272,82434,82434,130395,130395,145580,145580,149097,149097,152725,152725,82434,82434,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),40587,94048,135019,135019,101548,106815,91502,94106,96533,96533,117889,117889,153014,153650,156791,156791,97385,97385,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,43311,43311,89382,94921,71772,71772,77385,77385,75451,78838,90077,90077,127799,141530,140961,149754,61065,68224,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47556,64578,119754,138328,93822,95248,90309,90309,89201,102086,116446,116446,149920,151346,156302,156302,95586,95586,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,20166,20166,111257,134209,105216,113748,20166,20166,107711,112082,127363,132782,152568,152568,149436,156333,135274,142433,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,66099,86095,143699,143699,141272,141272,134725,134725,132543,134078,120911,140436,155453,156192,156834,156834,66099,86095,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,105000,JNTUH
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,2794,2794,7735,9553,3840,4437,12034,12034,4443,5691,6508,6916,17333,17352,16838,21715,3132,3132,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),3199,3203,7828,11354,4631,5006,3199,3203,5487,5784,3199,8084,18796,19624,22874,22874,3458,3458,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,9236,10388,25424,37489,13718,15459,9236,22133,15268,16629,23913,40561,36514,42285,44661,55803,9603,10388,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,18215,18215,49553,55917,34033,48953,18215,18215,31987,42601,68831,69134,66806,68473,46494,67152,21882,23155,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,5649,5649,15821,16882,8560,9109,39673,39673,8213,8866,7335,13711,32471,32471,33106,46248,5681,5805,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,32289,46632,91928,91928,78130,117826,32289,46632,47162,125495,75510,75510,89138,156708,105504,154486,43859,78343,140000,OU
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,96975,96975,96975,96975,142091,142091,96975,96975,96975,96975,127956,127956,153295,155967,155052,155052,96975,96975,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37625,37625,104116,104116,51810,84949,37625,37625,51199,71790,77719,77719,141110,143483,152342,155881,40803,47846,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),37263,37263,70117,70117,54752,63490,59438,59438,57655,62121,110986,127744,144156,147872,151817,152042,38451,40290,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),35463,35463,72504,98537,50425,61647,102087,102087,54635,54635,99190,109557,128614,144177,156517,156807,35463,35463,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,23466,23466,53472,53472,39090,39090,49406,49406,38518,40476,58293,74726,82187,96591,81054,110869,26801,27234,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),29735,31785,64029,98783,46756,53943,85804,85804,49324,56779,86961,86961,114085,140049,134954,151105,32621,32621,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,37820,45743,106908,106908,70685,81209,63855,72205,68143,80544,136781,136781,149347,149379,152019,152019,51098,57048,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,32717,32717,145127,145127,117639,117639,32717,32717,86325,140981,109375,118615,156830,156830,147543,154850,114453,115145,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,33485,33485,92936,108769,58801,70076,63352,63352,62716,64229,99501,124351,147273,152567,154547,155339,38804,38804,85000,JNTUH
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,85000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),41864,41864,137760,137760,134956,134956,112888,112888,113260,145611,146792,146792,150642,152076,156747,156747,85704,101544,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,45508,45658,101793,137638,94630,94630,84607,84775,83421,83421,75544,94960,136877,149276,150388,150920,62886,84667,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47734,47734,137448,137448,107585,123640,47734,47734,102283,112349,50788,127955,150525,152173,155357,155357,88570,88570,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71279,71279,146325,146325,136829,145399,71279,71279,107828,133102,135022,135022,153353,155364,156733,156733,134887,144081,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,64000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,50929,61352,103056,140266,78434,93617,50929,61352,72568,87033,102698,102698,149358,150802,57579,136906,53476,63058,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),44854,71628,136875,141897,74837,80815,44854,71628,80962,92762,132171,132171,154075,154075,153822,153822,68965,71628,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,32171,32171,68023,68023,45180,49045,108752,108752,45483,45483,64689,64689,115235,115940,146965,147831,33978,33978,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),46006,46006,103023,109160,66328,74508,73077,73077,70659,81096,119109,119109,154317,154504,155320,155320,49597,49597,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,103265,106738,120545,120545,103265,106738,103265,109351,103265,106738,103265,106738,154940,154940,150073,155957,103265,106738,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,142882,142882,142882,145639,142882,142882,146548,146548,142882,142882,142882,142882,142882,142882,142882,142882,142882,144401,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,44230,44230,123143,123143,77927,77927,126633,126633,74531,84219,131556,131556,105208,150176,154185,154185,50659,53045,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,100000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CIV,CIVIL ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),90883,90883,131450,139986,146176,146176,90883,90883,136412,136412,90883,90883,142170,142476,99586,99586,90883,119407,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,69098,69098,119955,119955,98205,98205,97737,97737,95744,95744,94544,94544,151263,154130,156460,156460,123077,123077,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),122312,122312,138018,138018,141903,141903,122312,137394,135600,135600,144162,144162,155516,155516,146570,147775,146532,146532,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82710,82710,140739,140739,141163,141163,82710,82710,144173,144173,115911,115911,153516,156661,156455,156455,132963,132963,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,104031,104031,104606,104606,145786,145786,104031,104031,104031,104031,104031,104031,104031,104031,147182,147182,104031,104031,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,156852,156852,156864,156864,156861,156861,156852,156852,156852,156852,156852,156852,156860,156860,156860,156860,156852,156852,55000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),65272,106984,145269,145269,103802,107967,65272,106984,99486,106984,126522,137581,156154,156154,153699,154140,106011,114445,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,54597,58567,108201,120979,80795,83694,79022,79022,78338,78338,117437,131987,150251,150853,154545,154864,91760,91760,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),65050,65725,137697,138106,92309,92823,90126,90126,89182,93682,120753,120753,155478,155478,152874,152874,112708,112708,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS),WARANGAL,WGL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,70866,70866,134243,134243,107155,114534,70866,70866,98632,112327,134768,140099,156536,156536,155851,155851,128064,128064,58000,JNTUH
VISA,VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,YBG,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH
VISA,VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY,BHONGIR,YBG,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,156852,62000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,26640,70257,126926,146228,121099,132997,26640,70257,113270,141065,112494,112494,154724,154724,151971,151971,99332,137838,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156852,156852,156864,156864,156861,156861,156852,156852,156852,156852,156852,156852,156860,156860,156860,156860,156852,156852,63000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3564,3839,9205,14071,6818,6818,39848,39848,5634,7517,8448,11697,23707,23707,21764,31449,4124,4877,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,39644,71357,101396,101396,84622,146044,87994,87994,80097,80097,102412,102412,150827,150827,147960,153462,75103,83384,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,40352,40498,105877,135805,76589,116083,40352,42996,73788,83170,118016,129781,106714,143888,102961,113129,59967,59967,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,5110,5110,9146,9146,7286,8497,5110,5110,7910,7910,11322,11322,25055,28898,28921,41175,5300,5819,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),4037,4264,9328,15569,5775,5775,15906,15906,5963,6905,9758,14130,22800,22800,26508,26508,4275,4386,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3659,3731,8732,10062,4872,5276,10181,10181,5593,6175,8009,13934,22797,23956,27096,27096,3885,3885,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSE,COMPUTER SCIENCE AND ENGINEERING,2229,2229,5228,5228,3126,3383,5242,12361,3502,4232,4798,4924,12440,13734,17728,18382,2385,2385,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2938,2945,6572,6572,3829,4704,7259,7259,5111,5111,5294,12793,16688,18233,21884,23695,3058,3130,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),4696,4696,15445,21645,6927,8278,4696,4696,8364,8364,10874,10874,31796,31796,37047,46728,4738,5519,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8054,8485,26741,28277,11122,12678,40117,44822,13616,13616,19402,41305,37511,41264,44241,49516,9582,10135,135000,JNTUH
